GLA area 2021,,,,,,,,,,,,,,
_Collision Id,Borough Name,Borough Number,Easting,Northing,_Casualty Id,_Casualty Class,Casualty Gender,Casualty Age (5 Year Bands),Casualty Age,_Casualty Count,_Casualty Severity,Pedestrian Location,Pedestrian Movement,Casualty Mode of Travel
1210301366,Croydon,20,530697,169466,1,Driver/Rider,Male,30-34,30,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301367,Merton,22,527070,170869,1,Pedestrian,Female,50-54,51,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210301372,Ealing,27,520504,180035,1,Pedestrian,Female,65-69,69,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian
1210301375,Greenwich,6,541152,177585,1,Driver/Rider,Female,35-39,37,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301376,Lewisham,7,536230,178431,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301381,Hammersmith & Fulham,11,523742,177571,1,Driver/Rider,Male,30-34,31,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301382,Hounslow,25,512828,176444,1,Driver/Rider,Male,30-34,30,1,Slight,Not Applicable,Not Applicable,Car
1210301383,Kensington & Chelsea,12,525413,178073,1,Driver/Rider,Female,25-29,26,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301384,Enfield,32,530265,200465,1,Driver/Rider,Male,80-84,80,1,Serious,Not Applicable,Not Applicable,Car
1210301384,Enfield,32,530265,200465,2,Driver/Rider,Female,60-64,62,1,Slight,Not Applicable,Not Applicable,Car
1210301391,Sutton,21,528150,164359,1,Driver/Rider,Male,60-64,61,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210301400,Kensington & Chelsea,12,527663,178482,1,Driver/Rider,Male,45-49,48,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301403,Southwark,8,531906,179143,1,Passenger,Female,35-39,35,1,Serious,Not Applicable,Not Applicable,Bus Or Coach
1210301405,Wandsworth,10,527487,177225,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Car
1210301407,Hounslow,25,512838,175584,1,Driver/Rider,Male,30-34,30,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301408,Hounslow,25,513631,176961,1,Pedestrian,Male,50-54,53,1,Slight,In Road - Not Crossing,In Rd Not Crossing Msk,Pedestrian
1210301409,Hammersmith & Fulham,11,525738,176076,1,Driver/Rider,Male,35-39,35,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301410,Kensington & Chelsea,12,524154,181701,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301411,Kensington & Chelsea,12,523904,182344,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301413,Islington,3,531142,184136,1,Driver/Rider,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301416,Haringey,31,531486,189667,1,Driver/Rider,Male,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210301417,Islington,3,531420,184220,1,Driver/Rider,Male,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210301418,Bromley,19,539506,167937,1,Pedestrian,Male,05-Sep,5,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian
1210301419,Haringey,31,531291,189897,1,Driver/Rider,Female,35-39,38,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301423,Enfield,32,534727,193634,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301429,Barking & Dagenham,16,548595,186092,1,Driver/Rider,Male,55-59,55,1,Slight,Not Applicable,Not Applicable,Car
1210301429,Barking & Dagenham,16,548595,186092,2,Passenger,Female,50-54,53,1,Slight,Not Applicable,Not Applicable,Car
1210301433,Barnet,30,524651,196458,1,Passenger,Male,70-74,73,1,Serious,Not Applicable,Not Applicable,Bus Or Coach
1210301435,Harrow,29,514818,187762,1,Driver/Rider,Female,35-39,37,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301438,Barnet,30,528653,191647,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Car
1210301439,Barnet,30,524950,186071,1,Driver/Rider,Male,20-24,21,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301440,Barnet,30,522405,189674,1,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210301444,Hackney,4,534019,185012,1,Driver/Rider,Male,30-34,32,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301447,Greenwich,6,539010,180173,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Car
1210301448,Redbridge,14,540945,189149,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Car
1210301451,Greenwich,6,543031,175591,1,Driver/Rider,Male,50-54,50,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301453,Greenwich,6,547224,181075,1,Passenger,Male,15-19,18,1,Serious,Not Applicable,Not Applicable,Bus Or Coach
1210301456,Kensington & Chelsea,12,527304,179222,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301457,Lewisham,7,535499,177147,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Car
1210301458,Islington,3,531900,186092,1,Driver/Rider,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301459,Newham,17,542092,185544,1,Driver/Rider,Female,45-49,46,1,Slight,Not Applicable,Not Applicable,Car
1210301459,Newham,17,542092,185544,2,Passenger,Female,80-84,82,1,Slight,Not Applicable,Not Applicable,Car
1210301459,Newham,17,542092,185544,3,Passenger,Female,05-Sep,6,1,Slight,Not Applicable,Not Applicable,Car
1210301461,Hackney,4,533730,185002,1,Pedestrian,Male,40-44,42,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210301463,Merton,22,524402,169360,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301465,Barking & Dagenham,16,543616,184042,1,Driver/Rider,Male,40-44,44,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301466,Kensington & Chelsea,12,524256,181432,1,Driver/Rider,Male,35-39,39,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301469,Lambeth,9,530055,171253,1,Driver/Rider,Female,25-29,28,1,Slight,Not Applicable,Not Applicable,Car
1210301469,Lambeth,9,530055,171253,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210301470,Wandsworth,10,525192,173851,1,Driver/Rider,Male,15-19,16,1,Slight,Not Applicable,Not Applicable,Other Vehicle
1210301473,Newham,17,540091,182692,1,Pedestrian,Female,40-44,42,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210301473,Newham,17,540091,182692,2,Pedestrian,Female,Oct-14,10,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210301477,Wandsworth,10,524324,174924,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301479,Hackney,4,533554,185862,1,Pedestrian,Male,45-49,47,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210301480,Lewisham,7,540815,172230,1,Driver/Rider,Male,50-54,52,1,Slight,Not Applicable,Not Applicable,Car
1210301485,Barnet,30,527774,195928,1,Pedestrian,Female,60-64,63,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210301486,Westminster,1,530938,181004,1,Driver/Rider,Male,30-34,34,1,Slight,Not Applicable,Not Applicable,Private Hire
1210301487,Kensington & Chelsea,12,526308,178739,1,Driver/Rider,Male,40-44,44,1,Slight,Not Applicable,Not Applicable,Car
1210301487,Kensington & Chelsea,12,526308,178739,2,Passenger,Male,35-39,38,1,Slight,Not Applicable,Not Applicable,Car
1210301492,Islington,3,531221,182164,1,Driver/Rider,Male,Unknown,,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301497,Barking & Dagenham,16,545542,182791,1,Driver/Rider,Male,35-39,35,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301498,Wandsworth,10,528512,176969,1,Driver/Rider,Female,25-29,29,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210301501,Bromley,19,540930,160488,1,Driver/Rider,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Goods Vehicle
1210301502,Lambeth,9,530608,174186,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301509,Redbridge,14,546803,188111,1,Driver/Rider,Male,50-54,50,1,Slight,Not Applicable,Not Applicable,Car
1210301510,Wandsworth,10,523952,175037,1,Driver/Rider,Male,20-24,24,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210301514,Barnet,30,525136,189095,1,Pedestrian,Male,75-79,79,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian
1210301515,Sutton,21,523183,165245,1,Pedestrian,Male,60-64,63,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210301517,Hackney,4,534027,185721,1,Pedestrian,Male,05-Sep,8,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian
1210301518,Brent,28,519919,182887,1,Driver/Rider,Female,40-44,42,1,Slight,Not Applicable,Not Applicable,Car
1210301528,Brent,28,524270,184912,1,Driver/Rider,Male,45-49,47,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301529,Tower Hamlets,5,533886,181348,1,Passenger,Female,40-44,41,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210301531,Croydon,20,531987,163775,1,Driver/Rider,Female,25-29,29,1,Slight,Not Applicable,Not Applicable,Car
1210301537,Lewisham,7,537846,171536,1,Driver/Rider,Female,65-69,65,1,Slight,Not Applicable,Not Applicable,Car
1210301538,Bexley,18,547396,177545,1,Driver/Rider,Female,25-29,25,1,Slight,Not Applicable,Not Applicable,Car
1210301538,Bexley,18,547396,177545,2,Driver/Rider,Male,Oct-14,14,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301542,Haringey,31,534836,191380,1,Pedestrian,Male,25-29,28,1,Slight,In Centre Of Carriageway,In Rd Not Crossing,Pedestrian
1210301544,Croydon,20,537100,163851,1,Driver/Rider,Male,25-29,29,1,Serious,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301547,Wandsworth,10,527628,171520,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Car
1210301548,Barking & Dagenham,16,544457,184344,1,Pedestrian,Male,60-64,60,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210301549,Redbridge,14,546382,187423,1,Driver/Rider,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301550,Bexley,18,548206,170585,1,Driver/Rider,Male,40-44,43,1,Slight,Not Applicable,Not Applicable,Car
1210301550,Bexley,18,548206,170585,2,Passenger,Male,25-29,27,1,Slight,Not Applicable,Not Applicable,Car
1210301556,Southwark,8,532598,176745,1,Driver/Rider,Male,35-39,38,1,Slight,Not Applicable,Not Applicable,Car
1210301561,Newham,17,539622,181176,1,Driver/Rider,Male,35-39,35,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301567,Islington,3,531157,184473,1,Pedestrian,Male,35-39,37,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian
1210301569,Islington,3,531841,183765,1,Driver/Rider,Female,35-39,38,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210301574,Tower Hamlets,5,534882,183180,1,Driver/Rider,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301577,Merton,22,527955,169669,1,Driver/Rider,Female,30-34,33,1,Slight,Not Applicable,Not Applicable,Car
1210301578,Hackney,4,534550,185195,1,Driver/Rider,Male,20-24,22,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301579,Lambeth,9,530043,175698,1,Pedestrian,Female,40-44,42,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian
1210301580,Bromley,19,545358,169037,1,Driver/Rider,Male,15-19,17,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301581,Bromley,19,539973,161065,1,Driver/Rider,Female,30-34,31,1,Serious,Not Applicable,Not Applicable,Car
1210301581,Bromley,19,539973,161065,2,Passenger,Female,05-Sep,8,1,Slight,Not Applicable,Not Applicable,Car
1210301581,Bromley,19,539973,161065,3,Driver/Rider,Female,30-34,33,1,Slight,Not Applicable,Not Applicable,Car
1210301583,Islington,3,531336,184543,1,Driver/Rider,Female,35-39,37,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301586,Hammersmith & Fulham,11,523154,181134,1,Driver/Rider,Male,25-29,25,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301589,Tower Hamlets,5,537296,182838,1,Pedestrian,Female,40-44,42,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian
1210301590,Bromley,19,546155,166058,1,Pedestrian,Female,65-69,68,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210301597,Ealing,27,514229,182416,1,Pedestrian,Female,15-19,17,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian
1210301601,Westminster,1,528155,181224,1,Driver/Rider,Male,50-54,50,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210301603,Tower Hamlets,5,534400,182030,1,Driver/Rider,Male,35-39,38,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301605,Enfield,32,529755,194256,1,Passenger,Female,45-49,47,1,Slight,Not Applicable,Not Applicable,Car
1210301613,Hounslow,25,508040,173407,1,Driver/Rider,Male,25-29,25,1,Slight,Not Applicable,Not Applicable,Car
1210301613,Hounslow,25,508040,173407,2,Driver/Rider,Male,35-39,36,1,Slight,Not Applicable,Not Applicable,Car
1210301614,Southwark,8,535713,178909,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Car
1210301616,Hackney,4,534901,184080,1,Driver/Rider,Male,40-44,41,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301617,Barnet,30,525149,189424,1,Passenger,Female,40-44,43,1,Slight,Not Applicable,Not Applicable,Car
1210301618,Bexley,18,551708,174622,1,Driver/Rider,Female,30-34,31,1,Slight,Not Applicable,Not Applicable,Car
1210301618,Bexley,18,551708,174622,2,Passenger,Unknown,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210301622,Redbridge,14,544119,187391,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301623,Wandsworth,10,527029,175194,1,Pedestrian,Male,75-79,76,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian
1210301624,Croydon,20,533173,168687,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Car
1210301624,Croydon,20,533173,168687,2,Passenger,Female,15-19,17,1,Slight,Not Applicable,Not Applicable,Car
1210301625,Tower Hamlets,5,538291,181472,1,Driver/Rider,Male,20-24,21,1,Slight,Not Applicable,Not Applicable,Car
1210301630,Croydon,20,530904,166050,1,Driver/Rider,Female,30-34,34,1,Slight,Not Applicable,Not Applicable,Car
1210301633,Hammersmith & Fulham,11,523410,179751,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301636,Harrow,29,511408,190097,1,Driver/Rider,Male,25-29,27,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210301638,Wandsworth,10,527730,171963,1,Driver/Rider,Male,25-29,25,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301642,Lewisham,7,536734,176735,1,Driver/Rider,Male,25-29,28,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301646,Wandsworth,10,528373,172095,1,Driver/Rider,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Car
1210301646,Wandsworth,10,528373,172095,2,Passenger,Male,15-19,19,1,Slight,Not Applicable,Not Applicable,Car
1210301652,Southwark,8,535036,179568,1,Driver/Rider,Female,30-34,33,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301657,Islington,3,531222,185153,1,Driver/Rider,Female,40-44,44,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301658,Lewisham,7,536594,171475,1,Driver/Rider,Female,20-24,21,1,Slight,Not Applicable,Not Applicable,Car
1210301659,Barking & Dagenham,16,545903,183513,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Car
1210301660,Wandsworth,10,528748,173709,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301664,Lambeth,9,531949,177093,1,Driver/Rider,Male,30-34,30,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301665,Kensington & Chelsea,12,525182,180650,1,Pedestrian,Female,20-24,22,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian
1210301666,Kingston-Upon-Thames,23,517633,167883,1,Driver/Rider,Male,Unknown,,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301667,Barking & Dagenham,16,547262,185408,1,Driver/Rider,Female,20-24,24,1,Slight,Not Applicable,Not Applicable,Car
1210301670,Lambeth,9,531243,179790,1,Driver/Rider,Female,35-39,37,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301684,Hammersmith & Fulham,11,522448,178623,1,Driver/Rider,Male,20-24,20,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301687,Barnet,30,524959,196152,1,Driver/Rider,Male,30-34,31,1,Slight,Not Applicable,Not Applicable,Car
1210301688,Hackney,4,533053,182532,1,Driver/Rider,Female,45-49,49,1,Slight,Not Applicable,Not Applicable,Car
1210301689,Croydon,20,531095,164530,1,Driver/Rider,Male,25-29,29,1,Slight,Not Applicable,Not Applicable,Goods Vehicle
1210301694,Brent,28,522911,184627,1,Driver/Rider,Female,30-34,33,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301701,Hounslow,25,516648,177097,1,Driver/Rider,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301704,Bromley,19,547257,164814,1,Driver/Rider,Male,30-34,33,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301707,Enfield,32,532796,196388,1,Pedestrian,Male,85-89,88,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian
1210301707,Enfield,32,532796,196388,2,Pedestrian,Male,85-89,86,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian
1210301712,Wandsworth,10,527464,171111,1,Driver/Rider,Male,50-54,53,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301715,Kingston-Upon-Thames,23,519303,169841,1,Driver/Rider,Male,40-44,44,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301716,Camden,2,529100,184027,1,Driver/Rider,Male,45-49,49,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301718,Newham,17,542621,185859,1,Driver/Rider,Male,40-44,40,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301720,Hounslow,25,513923,175727,1,Passenger,Female,80-84,81,1,Serious,Not Applicable,Not Applicable,Bus Or Coach
1210301720,Hounslow,25,513923,175727,2,Passenger,Male,70-74,74,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210301725,Wandsworth,10,527088,174977,1,Driver/Rider,Male,20-24,24,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301732,Croydon,20,534162,166322,1,Driver/Rider,Male,40-44,44,1,Slight,Not Applicable,Not Applicable,Taxi
1210301736,Newham,17,543625,182301,1,Pedestrian,Female,Oct-14,10,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210301741,Haringey,31,530500,191421,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Car
1210301741,Haringey,31,530500,191421,2,Passenger,Male,Unknown,,1,Slight,Not Applicable,Not Applicable,Car
1210301745,Bromley,19,546141,166002,1,Driver/Rider,Male,25-29,26,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301748,Wandsworth,10,521868,172477,1,Driver/Rider,Female,40-44,41,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301759,Hackney,4,533486,184247,1,Pedestrian,Male,20-24,20,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian
1210301760,Islington,3,529060,186055,1,Passenger,Male,25-29,25,1,Serious,Not Applicable,Not Applicable,Car
1210301764,Tower Hamlets,5,538053,180750,1,Pedestrian,Male,30-34,30,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian
1210301765,Hammersmith & Fulham,11,521807,180506,1,Pedestrian,Female,20-24,21,1,Slight,Crossing Road In Zig-Zag App,From Drivers O/Side,Pedestrian
1210301766,Haringey,31,531067,189484,1,Passenger,Male,35-39,37,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210301767,Westminster,1,528830,180525,1,Pedestrian,Male,30-34,34,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian
1210301771,Lambeth,9,531225,178430,1,Passenger,Male,30-34,33,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210301771,Lambeth,9,531225,178430,2,Passenger,Female,55-59,55,1,Slight,Not Applicable,Not Applicable,Bus Or Coach
1210301773,Lewisham,7,539476,174381,1,Driver/Rider,Male,15-19,18,1,Serious,Not Applicable,Not Applicable,Pedal Cycle
1210301774,Brent,28,519548,183874,1,Driver/Rider,Male,40-44,42,1,Slight,Not Applicable,Not Applicable,Car
1210301779,Ealing,27,516715,180477,1,Driver/Rider,Male,35-39,39,1,Slight,Not Applicable,Not Applicable,Car
1210301780,Barnet,30,523173,187742,1,Driver/Rider,Male,15-19,18,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
1210301781,Westminster,1,525339,181112,1,Driver/Rider,Male,30-34,31,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301782,Kensington & Chelsea,12,524021,180583,1,Driver/Rider,Female,30-34,32,1,Slight,Not Applicable,Not Applicable,Pedal Cycle
1210301783,Kensington & Chelsea,12,525386,178943,1,Pedestrian,Female,25-29,28,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian
1210301785,Richmond-Upon-Thames,24,522127,175490,1,Driver/Rider,Male,25-29,25,1,Slight,Not Applicable,Not Applicable,Powered 2 Wheeler
