time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,gender,characteristic,characteristic_type,number_of_pupils,elg_number,elg_percent,gld_number,gld_percent,point_score,average_point_score
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Total,FSM eligibility,FSM,699,422,60,430,62,22334,32
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Total,FSM eligibility,All_other,2406,1759,73,1789,74,81150,33.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Girls,FSM eligibility,Total,1538,1170,76,1183,77,52814,34.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Girls,FSM eligibility,FSM,324,213,66,215,66,10685,33
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Girls,FSM eligibility,All_other,1214,957,79,968,80,42129,34.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Boys,FSM eligibility,Total,1567,1011,65,1036,66,50670,32.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Boys,FSM eligibility,FSM,375,209,56,215,57,11649,31.1
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Boys,FSM eligibility,All_other,1192,802,67,821,69,39021,32.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Total,FSM eligibility,Total,3550,2704,76,2712,76,119734,33.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Total,FSM eligibility,FSM,497,328,66,328,66,15847,31.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Total,FSM eligibility,All_other,3053,2376,78,2384,78,103887,34
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Girls,FSM eligibility,Total,1740,1435,82,1437,83,60109,34.5
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Girls,FSM eligibility,FSM,245,185,76,185,76,8121,33.1
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Girls,FSM eligibility,All_other,1495,1250,84,1252,84,51988,34.8
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Boys,FSM eligibility,Total,1810,1269,70,1275,70,59625,32.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Boys,FSM eligibility,FSM,252,143,57,143,57,7726,30.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Boys,FSM eligibility,All_other,1558,1126,72,1132,73,51899,33.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Total,FSM eligibility,Total,4723,3504,74,3583,76,164709,34.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Total,FSM eligibility,FSM,712,488,69,502,71,24022,33.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Total,FSM eligibility,All_other,4011,3016,75,3081,77,140687,35.1
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Girls,FSM eligibility,Total,2290,1854,81,1874,82,83010,36.2
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Girls,FSM eligibility,FSM,348,274,79,279,80,12410,35.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Girls,FSM eligibility,All_other,1942,1580,81,1595,82,70600,36.4
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Boys,FSM eligibility,Total,2433,1650,68,1709,70,81699,33.6
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Boys,FSM eligibility,FSM,364,214,59,223,61,11612,31.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Boys,FSM eligibility,All_other,2069,1436,69,1486,72,70087,33.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Total,FSM eligibility,Total,3352,2450,73,2484,74,114965,34.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Total,FSM eligibility,FSM,697,458,66,465,67,22584,32.4
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Total,FSM eligibility,All_other,2655,1992,75,2019,76,92381,34.8
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Girls,FSM eligibility,Total,1618,1295,80,1305,81,57419,35.5
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Girls,FSM eligibility,FSM,347,257,74,260,75,11756,33.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Girls,FSM eligibility,All_other,1271,1038,82,1045,82,45663,35.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Boys,FSM eligibility,Total,1734,1155,67,1179,68,57546,33.2
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Boys,FSM eligibility,FSM,350,201,57,205,59,10828,30.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Boys,FSM eligibility,All_other,1384,954,69,974,70,46718,33.8
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Total,FSM eligibility,Total,3472,2385,69,2427,70,117954,34
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Total,FSM eligibility,FSM,907,591,65,601,66,29853,32.9
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Total,FSM eligibility,All_other,2565,1794,70,1826,71,88101,34.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Girls,FSM eligibility,Total,1709,1315,77,1333,78,60822,35.6
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Girls,FSM eligibility,FSM,470,343,73,348,74,16204,34.5
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Girls,FSM eligibility,All_other,1239,972,78,985,79,44618,36
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Boys,FSM eligibility,Total,1763,1070,61,1094,62,57132,32.4
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Boys,FSM eligibility,FSM,437,248,57,253,58,13649,31.2
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Boys,FSM eligibility,All_other,1326,822,62,841,63,43483,32.8
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Total,FSM eligibility,Total,3062,2319,76,2335,76,109625,35.8
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Total,FSM eligibility,FSM,417,249,60,250,60,13517,32.4
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Total,FSM eligibility,All_other,2645,2070,78,2085,79,96108,36.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Girls,FSM eligibility,Total,1526,1251,82,1257,82,56414,37
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Girls,FSM eligibility,FSM,220,155,70,156,71,7476,34
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Girls,FSM eligibility,All_other,1306,1096,84,1101,84,48938,37.5
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Boys,FSM eligibility,Total,1536,1068,70,1078,70,53211,34.6
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Boys,FSM eligibility,FSM,197,94,48,94,48,6041,30.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Boys,FSM eligibility,All_other,1339,974,73,984,73,47170,35.2
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Total,FSM eligibility,Total,1283,893,70,906,71,43680,34
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Total,FSM eligibility,FSM,263,175,67,178,68,8602,32.7
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Total,FSM eligibility,All_other,1020,718,70,728,71,35078,34.4
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Girls,FSM eligibility,Total,637,488,77,493,77,22464,35.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Girls,FSM eligibility,FSM,126,96,76,98,78,4320,34.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Girls,FSM eligibility,All_other,511,392,77,395,77,18144,35.5
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Boys,FSM eligibility,Total,646,405,63,413,64,21216,32.8
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Boys,FSM eligibility,FSM,137,79,58,80,58,4282,31.3
201819,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Boys,FSM eligibility,All_other,509,326,64,333,65,16934,33.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Total,FSM eligibility,Total,3432,2398,70,2486,72,115892,33.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Total,FSM eligibility,FSM,383,244,64,251,66,12578,32.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Total,FSM eligibility,All_other,3049,2154,71,2235,73,103314,33.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Girls,FSM eligibility,Total,1664,1301,78,1333,80,58489,35.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Girls,FSM eligibility,FSM,186,139,75,141,76,6477,34.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Girls,FSM eligibility,All_other,1478,1162,79,1192,81,52012,35.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Boys,FSM eligibility,Total,1768,1097,62,1153,65,57403,32.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Boys,FSM eligibility,FSM,197,105,53,110,56,6101,31
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Boys,FSM eligibility,All_other,1571,992,63,1043,66,51302,32.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Total,FSM eligibility,Total,4337,3184,73,3222,74,151833,35
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Total,FSM eligibility,FSM,594,374,63,376,63,19222,32.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Total,FSM eligibility,All_other,3743,2810,75,2846,76,132611,35.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Girls,FSM eligibility,Total,2071,1662,80,1677,81,74730,36.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Girls,FSM eligibility,FSM,274,200,73,201,73,9251,33.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Girls,FSM eligibility,All_other,1797,1462,81,1476,82,65479,36.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Boys,FSM eligibility,Total,2266,1522,67,1545,68,77103,34
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Boys,FSM eligibility,FSM,320,174,54,175,55,9971,31.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Boys,FSM eligibility,All_other,1946,1348,69,1370,70,67132,34.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Total,FSM eligibility,Total,3117,2348,75,2389,77,108925,34.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Total,FSM eligibility,FSM,340,215,63,220,65,10977,32.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Total,FSM eligibility,All_other,2777,2133,77,2169,78,97948,35.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Girls,FSM eligibility,Total,1491,1220,82,1234,83,54108,36.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Girls,FSM eligibility,FSM,150,104,69,106,71,5120,34.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Girls,FSM eligibility,All_other,1341,1116,83,1128,84,48988,36.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Boys,FSM eligibility,Total,1626,1128,69,1155,71,54817,33.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Boys,FSM eligibility,FSM,190,111,58,114,60,5857,30.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Boys,FSM eligibility,All_other,1436,1017,71,1041,72,48960,34.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Total,FSM eligibility,Total,3792,2694,71,2723,72,127471,33.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Total,FSM eligibility,FSM,319,208,65,209,66,10307,32.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Total,FSM eligibility,All_other,3473,2486,72,2514,72,117164,33.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Girls,FSM eligibility,Total,1856,1435,77,1444,78,64265,34.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Girls,FSM eligibility,FSM,160,109,68,109,68,5363,33.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Girls,FSM eligibility,All_other,1696,1326,78,1335,79,58902,34.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Boys,FSM eligibility,Total,1936,1259,65,1279,66,63206,32.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Boys,FSM eligibility,FSM,159,99,62,100,63,4944,31.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Boys,FSM eligibility,All_other,1777,1160,65,1179,66,58262,32.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Total,FSM eligibility,Total,3957,3052,77,3093,78,140029,35.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Total,FSM eligibility,FSM,302,173,57,178,59,9384,31.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Total,FSM eligibility,All_other,3655,2879,79,2915,80,130645,35.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Girls,FSM eligibility,Total,1897,1594,84,1612,85,69086,36.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Girls,FSM eligibility,FSM,141,92,65,95,67,4544,32.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Girls,FSM eligibility,All_other,1756,1502,86,1517,86,64542,36.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Boys,FSM eligibility,Total,2060,1458,71,1481,72,70943,34.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Boys,FSM eligibility,FSM,161,81,50,83,52,4840,30.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Boys,FSM eligibility,All_other,1899,1377,73,1398,74,66103,34.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Total,FSM eligibility,Total,4696,3447,73,3503,75,160700,34.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Total,FSM eligibility,FSM,809,521,64,531,66,25911,32
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Total,FSM eligibility,All_other,3887,2926,75,2972,76,134789,34.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Girls,FSM eligibility,Total,2325,1843,79,1866,80,81651,35.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Girls,FSM eligibility,FSM,394,288,73,292,74,13130,33.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Girls,FSM eligibility,All_other,1931,1555,81,1574,82,68521,35.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Boys,FSM eligibility,Total,2371,1604,68,1637,69,79049,33.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Boys,FSM eligibility,FSM,415,233,56,239,58,12781,30.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Boys,FSM eligibility,All_other,1956,1371,70,1398,71,66268,33.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Total,FSM eligibility,Total,4413,3088,70,3127,71,152936,34.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Total,FSM eligibility,FSM,579,352,61,359,62,18820,32.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Total,FSM eligibility,All_other,3834,2736,71,2768,72,134116,35
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Girls,FSM eligibility,Total,2134,1636,77,1653,77,76820,36
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Girls,FSM eligibility,FSM,289,192,66,196,68,9762,33.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Girls,FSM eligibility,All_other,1845,1444,78,1457,79,67058,36.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Boys,FSM eligibility,Total,2279,1452,64,1474,65,76116,33.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Boys,FSM eligibility,FSM,290,160,55,163,56,9058,31.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Boys,FSM eligibility,All_other,1989,1292,65,1311,66,67058,33.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Total,FSM eligibility,Total,4319,2962,69,3009,70,146928,34
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Total,FSM eligibility,FSM,734,432,59,444,60,23691,32.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Total,FSM eligibility,All_other,3585,2530,71,2565,72,123237,34.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Girls,FSM eligibility,Total,2084,1585,76,1597,77,73818,35.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Girls,FSM eligibility,FSM,351,233,66,236,67,11843,33.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Girls,FSM eligibility,All_other,1733,1352,78,1361,79,61975,35.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Boys,FSM eligibility,Total,2235,1377,62,1412,63,73110,32.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Boys,FSM eligibility,FSM,383,199,52,208,54,11848,30.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Boys,FSM eligibility,All_other,1852,1178,64,1204,65,61262,33.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Total,FSM eligibility,Total,3609,2802,78,2811,78,128707,35.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Total,FSM eligibility,FSM,554,387,70,389,70,18508,33.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Total,FSM eligibility,All_other,3055,2415,79,2422,79,110199,36.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Girls,FSM eligibility,Total,1774,1487,84,1488,84,65936,37.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Girls,FSM eligibility,FSM,276,206,75,206,75,9515,34.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Girls,FSM eligibility,All_other,1498,1281,86,1282,86,56421,37.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Boys,FSM eligibility,Total,1835,1315,72,1323,72,62771,34.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Boys,FSM eligibility,FSM,278,181,65,183,66,8993,32.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Boys,FSM eligibility,All_other,1557,1134,73,1140,73,53778,34.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Total,FSM eligibility,Total,3089,2283,74,2316,75,105614,34.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Total,FSM eligibility,FSM,158,102,65,104,66,5090,32.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Total,FSM eligibility,All_other,2931,2181,74,2212,75,100524,34.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Girls,FSM eligibility,Total,1518,1212,80,1224,81,53325,35.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Girls,FSM eligibility,FSM,80,58,73,59,74,2655,33.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Girls,FSM eligibility,All_other,1438,1154,80,1165,81,50670,35.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Boys,FSM eligibility,Total,1571,1071,68,1092,70,52289,33.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Boys,FSM eligibility,FSM,78,44,56,45,58,2435,31.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Boys,FSM eligibility,All_other,1493,1027,69,1047,70,49854,33.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,FSM eligibility,Total,3192,2266,71,2289,72,108735,34.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,FSM eligibility,FSM,354,175,49,176,50,11111,31.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,FSM eligibility,All_other,2838,2091,74,2113,74,97624,34.4
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Girls,FSM eligibility,Total,1554,1212,78,1216,78,54827,35.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Girls,FSM eligibility,FSM,172,104,60,104,60,5636,32.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Girls,FSM eligibility,All_other,1382,1108,80,1112,80,49191,35.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Boys,FSM eligibility,Total,1638,1054,64,1073,66,53908,32.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Boys,FSM eligibility,FSM,182,71,39,72,40,5475,30.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Boys,FSM eligibility,All_other,1456,983,68,1001,69,48433,33.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,FSM eligibility,Total,4036,2985,74,3016,75,140496,34.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,FSM eligibility,FSM,413,262,63,263,64,13443,32.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,FSM eligibility,All_other,3623,2723,75,2753,76,127053,35.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Girls,FSM eligibility,Total,1959,1576,80,1582,81,70718,36.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Girls,FSM eligibility,FSM,205,146,71,146,71,6992,34.1
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Girls,FSM eligibility,All_other,1754,1430,82,1436,82,63726,36.3
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Boys,FSM eligibility,Total,2077,1409,68,1434,69,69778,33.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Boys,FSM eligibility,FSM,208,116,56,117,56,6451,31
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Boys,FSM eligibility,All_other,1869,1293,69,1317,70,63327,33.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,FSM eligibility,Total,3385,2434,72,2497,74,117249,34.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,FSM eligibility,FSM,352,224,64,234,66,11569,32.9
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,FSM eligibility,All_other,3033,2210,73,2263,75,105680,34.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Girls,FSM eligibility,Total,1618,1256,78,1278,79,57953,35.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Girls,FSM eligibility,FSM,163,118,72,120,74,5572,34.2
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Girls,FSM eligibility,All_other,1455,1138,78,1158,80,52381,36
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Boys,FSM eligibility,Total,1767,1178,67,1219,69,59296,33.6
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Boys,FSM eligibility,FSM,189,106,56,114,60,5997,31.7
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Boys,FSM eligibility,All_other,1578,1072,68,1105,70,53299,33.8
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,FSM eligibility,Total,1985,1495,75,1506,76,74535,37.5
201819,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,FSM eligibility,FSM,156,87,56,87,56,5197,33.3
