time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,lad_code,lad_name,fsm,area_of_learning,number_of_pupils,at_least_expected_number,at_least_expected_percent
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000017,Doncaster,Total,Communication and Language,3746,3106,83
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000017,Doncaster,FSM,Communication and Language,576,430,75
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000017,Doncaster,All other pupils,Communication and Language,3170,2676,84
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000011,East Riding of Yorkshire,Total,Communication and Language,3469,2941,85
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000011,East Riding of Yorkshire,FSM,Communication and Language,397,293,74
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000011,East Riding of Yorkshire,All other pupils,Communication and Language,3072,2648,86
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000010,Kingston Upon Hull City of,Total,Communication and Language,3426,2551,74
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000010,Kingston Upon Hull City of,FSM,Communication and Language,742,494,67
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000010,Kingston Upon Hull City of,All other pupils,Communication and Language,2684,2057,77
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000034,Kirklees,Total,Communication and Language,5397,4382,81
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000034,Kirklees,FSM,Communication and Language,756,540,71
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000034,Kirklees,All other pupils,Communication and Language,4641,3842,83
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000035,Leeds,Total,Communication and Language,10004,7987,80
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000035,Leeds,FSM,Communication and Language,1792,1254,70
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000035,Leeds,All other pupils,Communication and Language,8212,6733,82
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000012,North East Lincolnshire,Total,Communication and Language,1947,1569,81
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000012,North East Lincolnshire,FSM,Communication and Language,332,244,73
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000012,North East Lincolnshire,All other pupils,Communication and Language,1615,1325,82
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000013,North Lincolnshire,Total,Communication and Language,1972,1627,83
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000013,North Lincolnshire,FSM,Communication and Language,268,201,75
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000013,North Lincolnshire,All other pupils,Communication and Language,1704,1426,84
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E10000023,North Yorkshire,Total,Communication and Language,6009,5105,85
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E10000023,North Yorkshire,FSM,Communication and Language,500,331,66
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E10000023,North Yorkshire,All other pupils,Communication and Language,5509,4774,87
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000018,Rotherham,Total,Communication and Language,3305,2736,83
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000018,Rotherham,FSM,Communication and Language,464,334,72
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000018,Rotherham,All other pupils,Communication and Language,2841,2402,85
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000019,Sheffield,Total,Communication and Language,6327,5415,86
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000019,Sheffield,FSM,Communication and Language,1362,1041,76
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000019,Sheffield,All other pupils,Communication and Language,4965,4374,88
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000036,Wakefield,Total,Communication and Language,4218,3442,82
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000036,Wakefield,FSM,Communication and Language,571,386,68
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E08000036,Wakefield,All other pupils,Communication and Language,3647,3056,84
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000014,York,Total,Communication and Language,1974,1685,85
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000014,York,FSM,Communication and Language,171,121,71
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,E06000014,York,All other pupils,Communication and Language,1803,1564,87
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,Total,Communication and Language,3376,2679,79
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,FSM,Communication and Language,558,421,75
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,All other pupils,Communication and Language,2818,2258,80
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,Total,Communication and Language,8345,6816,82
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,FSM,Communication and Language,1191,783,66
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,All other pupils,Communication and Language,7154,6033,84
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,Total,Communication and Language,4721,3646,77
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,FSM,Communication and Language,620,450,73
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,All other pupils,Communication and Language,4101,3196,78
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,Total,Communication and Language,7818,6485,83
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,FSM,Communication and Language,548,369,67
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,All other pupils,Communication and Language,7270,6116,84
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,Total,Communication and Language,7874,6373,81
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,FSM,Communication and Language,1190,829,70
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,All other pupils,Communication and Language,6684,5544,83
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,Northamptonshire,Total,Communication and Language,9531,7763,81
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,Northamptonshire,FSM,Communication and Language,751,532,71
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,Northamptonshire,All other pupils,Communication and Language,8780,7231,82
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,Total,Communication and Language,3813,3122,82
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,FSM,Communication and Language,808,647,80
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,All other pupils,Communication and Language,3005,2475,82
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,Total,Communication and Language,9443,7799,83
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,FSM,Communication and Language,1096,710,65
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,All other pupils,Communication and Language,8347,7089,85
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,Total,Communication and Language,404,347,86
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,FSM,Communication and Language,15,11,73
201718,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,All other pupils,Communication and Language,389,336,86
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,Total,Communication and Language,16148,12576,78
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,FSM,Communication and Language,3821,2787,73
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,All other pupils,Communication and Language,12327,9789,79
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,Total,Communication and Language,4449,3476,78
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,FSM,Communication and Language,658,453,69
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,All other pupils,Communication and Language,3791,3023,80
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,Total,Communication and Language,4014,3093,77
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,FSM,Communication and Language,582,373,64
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,All other pupils,Communication and Language,3432,2720,79
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,Herefordshire,Total,Communication and Language,1991,1691,85
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,Herefordshire,FSM,Communication and Language,174,126,72
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,Herefordshire,All other pupils,Communication and Language,1817,1565,86
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,Total,Communication and Language,4996,3893,78
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,FSM,Communication and Language,994,708,71
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,All other pupils,Communication and Language,4002,3185,80
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,Total,Communication and Language,2983,2527,85
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,FSM,Communication and Language,269,192,71
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,All other pupils,Communication and Language,2714,2335,86
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Total,Communication and Language,2810,2302,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,FSM,Communication and Language,370,269,73
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,All other pupils,Communication and Language,2440,2033,83
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,Total,Communication and Language,9531,8035,84
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,FSM,Communication and Language,837,591,71
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,All other pupils,Communication and Language,8694,7444,86
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,Total,Communication and Language,3332,2484,75
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,FSM,Communication and Language,743,480,65
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,All other pupils,Communication and Language,2589,2004,77
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,Total,Communication and Language,2345,1891,81
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,FSM,Communication and Language,332,244,73
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,All other pupils,Communication and Language,2013,1647,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Total,Communication and Language,3847,3053,79
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,FSM,Communication and Language,842,593,70
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,All other pupils,Communication and Language,3005,2460,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,Total,Communication and Language,6524,5363,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,FSM,Communication and Language,573,392,68
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,All other pupils,Communication and Language,5951,4971,84
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Total,Communication and Language,3364,2669,79
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,FSM,Communication and Language,796,609,77
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,All other pupils,Communication and Language,2568,2060,80
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,Total,Communication and Language,6465,5299,82
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,FSM,Communication and Language,739,483,65
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,All other pupils,Communication and Language,5726,4816,84
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,Total,Communication and Language,2277,1803,79
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,FSM,Communication and Language,274,187,68
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford Borough,All other pupils,Communication and Language,2003,1616,81
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,Total,Communication and Language,7345,6022,82
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,FSM,Communication and Language,770,514,67
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,All other pupils,Communication and Language,6575,5508,84
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,Total,Communication and Language,3658,3122,85
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,FSM,Communication and Language,258,175,68
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,All other pupils,Communication and Language,3400,2947,87
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,Total,Communication and Language,17040,14262,84
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,FSM,Communication and Language,1858,1328,71
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,All other pupils,Communication and Language,15182,12934,85
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,Total,Communication and Language,14395,12027,84
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,FSM,Communication and Language,1228,839,68
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,All other pupils,Communication and Language,13167,11188,85
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,Total,Communication and Language,3238,2585,80
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,FSM,Communication and Language,428,327,76
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,All other pupils,Communication and Language,2810,2258,80
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,Total,Communication and Language,9364,7845,84
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,FSM,Communication and Language,1223,918,75
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,All other pupils,Communication and Language,8141,6927,85
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Total,Communication and Language,3139,2479,79
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,FSM,Communication and Language,442,335,76
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,All other pupils,Communication and Language,2697,2144,79
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Total,Communication and Language,2176,1862,86
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,FSM,Communication and Language,342,265,77
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,All other pupils,Communication and Language,1834,1597,87
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,Total,Communication and Language,8025,6578,82
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,FSM,Communication and Language,846,601,71
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,All other pupils,Communication and Language,7179,5977,83
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,Total,Communication and Language,2432,2019,83
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,FSM,Communication and Language,247,192,78
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,All other pupils,Communication and Language,2185,1827,84
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,Total,Communication and Language,1429,1242,87
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,FSM,Communication and Language,89,61,69
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,All other pupils,Communication and Language,1340,1181,88
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,Total,Communication and Language,2656,2195,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,FSM,Communication and Language,344,224,65
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,All other pupils,Communication and Language,2312,1971,85
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,Total,Communication and Language,6288,5347,85
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,FSM,Communication and Language,460,327,71
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,All other pupils,Communication and Language,5828,5020,86
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,Total,Communication and Language,5576,4851,87
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,FSM,Communication and Language,783,604,77
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,All other pupils,Communication and Language,4793,4247,89
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,Total,Communication and Language,15451,13575,88
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,FSM,Communication and Language,1304,980,75
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,All other pupils,Communication and Language,14147,12595,89
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,Total,Communication and Language,1324,1093,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,FSM,Communication and Language,182,124,68
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,All other pupils,Communication and Language,1142,969,85
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,Total,Communication and Language,18118,15386,85
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,FSM,Communication and Language,2065,1546,75
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,All other pupils,Communication and Language,16053,13840,86
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,Total,Communication and Language,3519,2888,82
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,FSM,Communication and Language,413,306,74
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,All other pupils,Communication and Language,3106,2582,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,Total,Communication and Language,3875,3206,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,FSM,Communication and Language,254,188,74
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,All other pupils,Communication and Language,3621,3018,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,Total,Communication and Language,7655,6559,86
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,FSM,Communication and Language,612,440,72
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,All other pupils,Communication and Language,7043,6119,87
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,Total,Communication and Language,2532,2102,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,FSM,Communication and Language,443,335,76
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,All other pupils,Communication and Language,2089,1767,85
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,Total,Communication and Language,2058,1651,80
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,FSM,Communication and Language,280,211,75
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,All other pupils,Communication and Language,1778,1440,81
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,Total,Communication and Language,2381,1964,82
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,FSM,Communication and Language,193,155,80
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,All other pupils,Communication and Language,2188,1809,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,Total,Communication and Language,2927,2371,81
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,FSM,Communication and Language,522,385,74
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,All other pupils,Communication and Language,2405,1986,83
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,Total,Communication and Language,13395,11770,88
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,FSM,Communication and Language,921,673,73
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,All other pupils,Communication and Language,12474,11097,89
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,Total,Communication and Language,1907,1652,87
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,FSM,Communication and Language,93,61,66
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,All other pupils,Communication and Language,1814,1591,88
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,Total,Communication and Language,9457,7962,84
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,FSM,Communication and Language,760,526,69
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,All other pupils,Communication and Language,8697,7436,86
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Total,Communication and Language,1694,1502,89
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,FSM,Communication and Language,82,62,76
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,All other pupils,Communication and Language,1612,1440,89
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Total,Communication and Language,2251,1963,87
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,FSM,Communication and Language,109,81,74
201718,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,All other pupils,Communication and Language,2142,1882,88
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,Total,Communication and Language,1911,1607,84
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,FSM,Communication and Language,247,164,66
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,All other pupils,Communication and Language,1664,1443,87
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000028,Bournemouth,Total,Communication and Language,2022,1746,86
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000028,Bournemouth,FSM,Communication and Language,187,147,79
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000028,Bournemouth,All other pupils,Communication and Language,1835,1599,87
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,Bristol City of,Total,Communication and Language,5517,4361,79
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,Bristol City of,FSM,Communication and Language,872,576,66
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,Bristol City of,All other pupils,Communication and Language,4645,3785,81
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,Total,Communication and Language,5968,4990,84
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,FSM,Communication and Language,654,470,72
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,All other pupils,Communication and Language,5314,4520,85
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,Total,Communication and Language,7772,6536,84
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,FSM,Communication and Language,697,476,68
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,All other pupils,Communication and Language,7075,6060,86
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000009,Dorset,Total,Communication and Language,4116,3470,84
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000009,Dorset,FSM,Communication and Language,378,263,70
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000009,Dorset,All other pupils,Communication and Language,3738,3207,86
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,Total,Communication and Language,6858,5666,83
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,FSM,Communication and Language,619,423,68
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,All other pupils,Communication and Language,6239,5243,84
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,Total,Communication and Language,24,24,100
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,FSM,Communication and Language,0,.,.
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000053,Isles of Scilly,All other pupils,Communication and Language,24,24,100
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,Total,Communication and Language,2440,2145,88
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,FSM,Communication and Language,199,152,76
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,All other pupils,Communication and Language,2241,1993,89
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,Total,Communication and Language,3033,2440,80
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,FSM,Communication and Language,505,344,68
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,All other pupils,Communication and Language,2528,2096,83
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000029,Poole,Total,Communication and Language,1524,1326,87
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000029,Poole,FSM,Communication and Language,164,129,79
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000029,Poole,All other pupils,Communication and Language,1360,1197,88
